代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="600152"	维科精华	1.48	8.25	0.12	8.25	8.26	116449	38	          0.24	          3.97	8.14	8.32	8.06	8.13	--  	95422112	  1.96	纺织	浙江	 3.20	8.19	62348	54101	  1.15	15	501	--  	      29349.41	
="002597"	金禾实业	1.47	17.25	0.25	17.24	17.25	34219	516	         -0.11	          1.24	17.05	17.28	16.81	17.00	    27.87	58451984	  1.23	化工原料	安徽	 2.76	17.08	18228	15991	  1.14	53	146	--  	      27548.77	
="600354"	敦煌种业	1.46	8.32	0.12	8.32	8.33	225153	400	          0.24	          5.03	8.20	8.45	8.17	8.20	--  	187467856	  1.46	种植业	甘肃	 3.41	8.33	109026	116127	  0.94	25	1019	--  	      44780.21	
="002553"	南方轴承	1.46	13.89	0.20	13.89	13.90	33877	116	          0.14	          3.11	13.77	13.96	13.63	13.69	    35.87	46783140	  1.64	机械基件	江苏	 2.41	13.81	15617	18260	  0.86	80	160	--  	      10887.00	
="600775"	南京熊猫	1.45	12.57	0.18	12.57	12.58	237322	65	          0.31	          3.75	12.50	13.09	12.25	12.39	    91.73	300125984	  2.10	通信设备	江苏	 6.78	12.65	113448	123874	  0.92	7	27	--  	      63262.28	
="002227"	奥 特 迅	1.45	24.45	0.35	24.45	24.46	67456	404	          0.16	          3.11	24.97	25.56	24.12	24.10	   226.28	167342096	  3.09	电气设备	深圳	 5.98	24.81	38394	29062	  1.32	492	121	--  	      21715.24	
="300139"	福星晓程	1.45	66.39	0.95	65.70	66.39	17289	500	          1.20	          2.04	65.86	66.50	64.55	65.44	   126.09	113583216	  1.18	元器件	北京	 2.98	65.70	7981	9308	  0.86	6	42	--  	       8454.41	
="002564"	张化机	1.45	9.09	0.13	9.08	9.09	182607	2852	          0.00	          3.78	8.91	9.15	8.90	8.96	    90.91	165245328	  1.02	化工机械	江苏	 2.79	9.05	87019	95588	  0.91	1701	708	--  	      48357.53	
="601003"	柳钢股份	1.44	3.52	0.05	3.51	3.52	233286	262	          0.28	          0.91	3.48	3.54	3.46	3.47	    33.16	81701992	  1.15	普钢	广西	 2.31	3.50	108237	125049	  0.87	734	1678	--  	     256279.31	
="002635"	安洁科技	1.44	32.40	0.46	32.40	32.41	19581	448	          0.18	          2.13	31.92	32.57	31.81	31.94	    49.07	63075348	  1.27	电脑设备	江苏	 2.38	32.21	8693	10888	  0.80	2	65	--  	       9182.40	
