代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	
="600168"	武汉控股	-3.49	10.24	-0.37	10.21	10.24	85364	18	         -0.09	          1.94	10.52	10.52	10.12	10.61	    18.28	88033856	  0.35	水务	湖北	 3.77	
="601579"	会稽山	-3.49	12.45	-0.45	12.45	12.46	51834	13	         -0.16	          5.18	12.88	12.88	12.39	12.90	    35.91	65218212	  0.92	红黄药酒	浙江	 3.80	
="002535"	林州重机	-3.49	9.67	-0.35	9.66	9.67	86101	419	          0.00	          3.35	10.03	10.03	9.59	10.02	    35.50	83878688	  1.02	工程机械	河南	 4.39	
="600793"	ST宜纸	-3.50	12.97	-0.47	12.95	12.98	12386	20	         -0.23	          1.18	13.38	13.57	12.94	13.44	--  	16348717	  1.26	造纸	四川	 4.69	
="600279"	重庆港九	-3.50	10.76	-0.39	10.76	10.77	38860	3	         -0.09	          1.14	11.15	11.19	10.73	11.15	    37.87	42283672	  0.87	港口	重庆	 4.13	
="002384"	东山精密	-3.50	14.07	-0.51	14.06	14.07	53910	120	         -0.07	          1.19	14.44	14.65	14.00	14.58	   245.84	76718944	  0.83	通信设备	江苏	 4.46	
="600527"	江南高纤	-3.50	5.24	-0.19	5.24	5.25	209904	50	          0.00	          2.62	5.42	5.42	5.20	5.43	    26.82	110796808	  0.57	化纤	江苏	 4.05	
="300180"	华峰超纤	-3.50	20.10	-0.73	20.06	20.10	15662	184	         -0.14	          1.36	20.65	20.85	20.06	20.83	    28.89	31856506	  1.07	化纤	上海	 3.79	
="600883"	博闻科技	-3.51	9.08	-0.33	9.05	9.07	43999	48	         -0.32	          1.86	9.30	9.58	9.00	9.41	--  	40792896	  1.23	水泥	云南	 6.16	
="002219"	恒康医疗	-3.51	22.00	-0.80	21.99	22.00	60888	611	          0.64	          1.01	22.67	23.11	21.51	22.80	    42.55	135372368	  1.01	中成药	甘肃	 7.02	
="000969"	安泰科技	-3.51	9.35	-0.34	9.34	9.35	100559	1559	          0.00	          1.17	9.67	9.67	9.31	9.69	   314.91	94823040	  0.88	钢加工	北京	 3.72	
="000008"	宝利来	-3.51	18.69	-0.68	18.68	18.69	32576	702	          0.00	          2.21	19.11	19.45	18.50	19.37	   328.63	61974076	  0.52	综合类	深圳	 4.90	
="002444"	巨星科技	-3.51	12.36	-0.45	12.35	12.36	63796	120	         -0.08	          0.73	12.68	12.81	12.22	12.81	    28.58	79440744	  0.78	轻工机械	浙江	 4.61	
="600200"	江苏吴中	-3.52	12.07	-0.44	12.06	12.07	145490	2	         -0.24	          2.79	12.53	12.55	12.05	12.51	   223.38	178193280	  0.68	生物制药	江苏	 4.00	
="600668"	尖峰集团	-3.52	12.34	-0.45	12.36	12.37	136102	63	         -0.24	          3.96	12.80	12.94	12.31	12.79	    12.69	171245840	  0.88	水泥	浙江	 4.93	
="002126"	银轮股份	-3.52	13.69	-0.50	13.68	13.69	65132	323	         -0.07	          2.20	14.14	14.16	13.65	14.19	    27.43	90192576	  1.14	汽车配件	浙江	 3.59	
="000591"	桐 君 阁	-3.52	14.51	-0.53	14.51	14.52	36666	266	          0.06	          1.34	15.06	15.09	14.06	15.04	--  	53357684	  0.50	医药连锁	重庆	 6.85	
="002390"	信邦制药	-3.53	23.26	-0.85	23.26	23.27	38776	399	          0.30	          1.70	23.71	24.09	23.03	24.11	   125.59	90906856	  0.54	中成药	贵州	 4.40	
="600328"	兰太实业	-3.53	9.84	-0.36	9.82	9.83	101109	108	          0.20	          2.82	10.08	10.18	9.64	10.20	   256.51	99223000	  0.61	化工原料	内蒙	 5.29	
="600188"	兖州煤业	-3.53	8.20	-0.30	8.19	8.20	113234	108	          0.00	          0.38	8.50	8.50	8.16	8.50	    24.13	93860048	  1.47	煤炭开采	山东	 4.00	
="002382"	蓝帆医疗	-3.53	24.02	-0.88	24.02	24.15	28974	192	         -0.86	          1.21	24.69	24.81	23.60	24.90	   183.99	69847208	  0.56	医疗保健	山东	 4.86	
="300320"	海达股份	-3.54	16.90	-0.62	16.84	16.90	20997	184	          0.00	          3.03	17.57	17.57	16.65	17.52	    26.06	35836056	  1.37	橡胶	江苏	 5.25	
="002046"	轴研科技	-3.54	9.81	-0.36	9.81	9.82	94089	949	         -0.20	          2.76	10.08	10.18	9.80	10.17	   116.51	93459192	  0.81	机械基件	河南	 3.74	
="600639"	浦东金桥	-3.54	11.71	-0.43	11.70	11.71	90431	10	          0.17	          1.38	12.12	12.26	11.59	12.14	    25.04	107652344	  1.11	园区开发	上海	 5.52	
="300046"	台基股份	-3.54	16.88	-0.62	16.88	16.90	40407	347	         -0.05	          3.78	17.34	17.98	16.80	17.50	    51.13	70012192	  0.86	半导体	湖北	 6.74	
="000679"	大连友谊	-3.55	6.53	-0.24	6.53	6.54	58584	391	         -0.15	          1.64	6.76	6.80	6.41	6.77	    15.49	38799480	  1.03	百货	辽宁	 5.76	
="300227"	光韵达	-3.55	21.20	-0.78	21.20	21.21	91106	1135	          0.00	          6.80	21.80	21.85	20.81	21.98	   131.34	193754400	  1.41	元器件	深圳	 4.73	
="000916"	华北高速	-3.55	4.89	-0.18	4.88	4.89	57942	213	          0.20	          0.53	5.05	5.11	4.85	5.07	    16.50	28655198	  0.86	路桥	北京	 5.13	
="002198"	嘉应制药	-3.55	10.32	-0.38	10.31	10.32	128553	1314	         -0.09	          3.95	10.70	10.82	10.27	10.70	    82.55	134348976	  0.68	中成药	广东	 5.14	
="600665"	天地源	-3.55	3.80	-0.14	3.80	3.81	98203	1	          0.00	          1.14	3.93	3.94	3.79	3.94	    12.60	37669604	  1.00	全国地产	上海	 3.81	
="002478"	常宝股份	-3.56	11.66	-0.43	11.65	11.66	39247	239	          0.25	          1.50	12.12	12.28	11.51	12.09	    18.65	46548976	  1.21	普钢	江苏	 6.37	
="300100"	双林股份	-3.56	11.91	-0.44	11.90	11.91	36807	321	         -0.41	          1.38	12.10	12.44	11.71	12.35	    25.96	44328188	  0.50	汽车服务	浙江	 5.91	
="601718"	际华集团	-3.56	4.60	-0.17	4.59	4.60	676077	177	         -0.64	          1.75	4.73	4.77	4.59	4.77	    16.83	315428256	  0.40	服饰	北京	 3.77	
="002132"	恒星科技	-3.57	6.49	-0.24	6.48	6.49	61190	734	         -0.46	          1.76	6.70	6.72	6.46	6.73	    82.07	40108580	  0.69	钢加工	河南	 3.86	
="300369"	绿盟科技	-3.57	69.96	-2.59	69.96	69.97	14055	65	         -0.05	          4.15	71.92	71.92	68.80	72.55	--  	98740376	  0.90	软件服务	北京	 4.30	
="600470"	六国化工	-3.57	6.48	-0.24	6.49	6.50	164840	109	         -0.30	          3.16	6.73	6.79	6.42	6.72	--  	108631120	  0.76	农药化肥	安徽	 5.51	
="600311"	荣华实业	-3.57	5.67	-0.21	5.66	5.67	132130	10	         -0.35	          1.99	5.85	5.88	5.65	5.88	  2864.70	75913200	  0.87	黄金	甘肃	 3.91	
="002189"	利达光电	-3.57	26.71	-0.99	26.71	26.72	66988	1217	         -0.37	          3.37	27.29	27.73	25.50	27.70	   957.04	178973056	  0.46	元器件	河南	 8.05	
="002116"	中国海诚	-3.58	13.48	-0.50	13.47	13.48	32583	258	          0.14	          1.06	13.97	13.97	13.40	13.98	    21.07	44533504	  0.96	建筑施工	上海	 4.08	
="600157"	永泰能源	-3.58	4.58	-0.17	4.58	4.59	791795	55	          0.21	          2.63	4.72	4.73	4.56	4.75	    22.20	366200384	  0.83	煤炭开采	山西	 3.58	
="000886"	海南高速	-3.58	4.31	-0.16	4.31	4.32	182235	423	          0.00	          1.89	4.45	4.45	4.29	4.47	    50.68	79579520	  0.55	路桥	海南	 3.58	
="300205"	天喻信息	-3.58	16.68	-0.62	16.66	16.68	85641	395	         -0.05	          2.02	17.31	17.42	16.59	17.30	    78.87	144602032	  0.80	元器件	湖北	 4.80	
="601113"	华鼎股份	-3.58	5.38	-0.20	5.37	5.38	79046	29	          0.00	          1.24	5.53	5.60	5.30	5.58	--  	42756480	  0.76	化纤	浙江	 5.38	
="002119"	康强电子	-3.59	12.09	-0.45	12.04	12.09	28001	262	          0.75	          1.44	12.54	12.55	11.95	12.54	  1454.98	34008908	  0.92	半导体	浙江	 4.78	
="002268"	卫 士 通	-3.59	50.50	-1.88	50.50	50.55	34554	649	          1.00	          2.06	52.39	52.89	49.82	52.38	--  	174989696	  1.65	软件服务	四川	 5.86	
="002099"	海翔药业	-3.59	9.67	-0.36	9.67	9.68	68814	308	          0.00	          2.65	10.00	10.03	9.58	10.03	   216.95	67249104	  0.61	化学制药	浙江	 4.49	
="300086"	康芝药业	-3.60	14.20	-0.53	14.20	14.21	49201	284	          0.07	          1.72	14.70	14.72	13.94	14.73	    94.84	70094504	  0.83	化学制药	海南	 5.30	
="601789"	宁波建工	-3.60	8.03	-0.30	8.04	8.05	78800	51	         -0.24	          1.80	8.32	8.38	8.00	8.33	    21.21	64218228	  1.33	建筑施工	浙江	 4.56	
="000683"	远兴能源	-3.60	4.55	-0.17	4.54	4.55	164003	1622	          0.00	          2.14	4.70	4.78	4.49	4.72	--  	75082800	  1.21	化工原料	内蒙	 6.14	
="300286"	安科瑞	-3.60	25.69	-0.96	25.68	25.69	14016	217	          0.00	          3.97	26.68	26.75	25.60	26.65	    52.38	36456716	  0.91	电器仪表	上海	 4.32	
="300264"	佳创视讯	-3.60	10.97	-0.41	10.96	10.97	64022	468	          0.09	          3.94	11.37	11.37	10.72	11.38	--  	70545488	  1.37	通信设备	深圳	 5.71	
="000541"	佛山照明	-3.60	10.70	-0.40	10.69	10.70	157646	1382	          0.00	          2.55	11.07	11.07	10.62	11.10	    27.71	170004064	  1.27	家用电器	广东	 4.05	
="002676"	顺威股份	-3.61	15.50	-0.58	15.50	15.51	16930	117	         -0.12	          3.96	16.05	16.12	15.47	16.08	    37.48	26683434	  1.01	塑料	广东	 4.04	
="600688"	上海石化	-3.61	3.47	-0.13	3.46	3.47	391919	33	          0.28	          1.64	3.58	3.60	3.43	3.60	--  	137715216	  0.93	石油加工	上海	 4.72	
="000883"	湖北能源	-3.61	4.80	-0.18	4.79	4.80	904424	3858	          0.84	          1.69	4.98	5.01	4.63	4.98	    25.24	435082624	  1.36	火力发电	湖北	 7.63	
