代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	
="600397"	安源煤业	5.97	6.74	0.38	6.73	6.74	1008295	168	3.21	         15.62	6.71	6.89	6.12	6.36	   150.56	660034176	  3.03	煤炭开采	江西	12.11	6.55	483517	524778	  0.92	192	295	--  	
="000065"	北方国际	5.97	20.05	1.13	20.04	20.05	182896	2202	0.09	          7.22	18.93	20.30	18.40	18.92	    27.41	357236992	  2.63	建筑施工	深圳	10.04	19.53	89847	93049	  0.97	235	926	--  	
="600698"	湖南天雁	5.94	6.96	0.39	6.95	6.96	364594	200	-0.14	          8.49	6.58	7.04	6.14	6.57	   234.34	244221264	  1.73	汽车配件	湖南	13.70	6.70	165282	199311	  0.83	926	250	--  	
="000965"	天保基建	5.89	10.06	0.56	10.06	10.07	285180	4836	1.00	          4.12	9.37	10.08	8.80	9.50	    28.99	268316976	  2.06	区域地产	天津	13.47	9.41	143654	141525	  1.02	1327	877	--  	
="000975"	银泰资源	5.83	15.60	0.86	15.60	15.61	415989	2147	0.00	          6.75	15.21	16.21	14.55	14.74	    71.58	647103552	  2.17	铅锌	广东	11.26	15.56	225012	190977	  1.18	1115	521	--  	
="002665"	首航节能	5.71	44.40	2.40	44.40	44.41	77814	470	0.42	          6.15	42.18	45.78	42.18	42.00	    83.39	342020352	  2.38	电气设备	北京	8.57	43.95	31183	46631	  0.67	15	12	--  	
="002037"	久联发展	5.59	17.95	0.95	17.90	17.95	100442	730	-0.16	          3.07	17.20	18.16	16.86	17.00	    30.70	176628896	  1.16	化工原料	贵州	7.65	17.59	46793	53648	  0.87	107	389	--  	
="600559"	老白干酒	5.56	36.81	1.94	36.76	36.77	161753	1	-0.24	         11.55	37.30	38.36	34.52	34.87	    84.96	602198912	  5.22	白酒	河北	11.01	37.23	70849	90903	  0.78	1	2	--  	
="300084"	海默科技	5.41	29.25	1.50	29.15	29.25	65747	1734	0.58	          6.47	28.00	29.40	27.50	27.75	   260.43	188215936	  2.30	石油开采	甘肃	6.85	28.63	34301	31446	  1.09	6	693	--  	
="000062"	深圳华强	5.37	20.03	1.02	20.03	20.04	384855	2853	-0.24	          5.77	19.55	20.49	18.62	19.01	    23.34	758541824	  1.87	商贸代理	深圳	9.84	19.71	189051	195803	  0.97	73	834	--  	
="002410"	广联达	5.36	26.34	1.34	26.34	26.35	381859	1646	0.34	          8.18	25.27	26.96	24.81	25.00	    35.03	992608768	  2.43	软件服务	北京	8.60	25.99	156471	225387	  0.69	53	670	--  	
="000630"	铜陵有色	5.34	15.18	0.77	15.17	15.18	1474914	6540	-0.19	         10.38	14.41	15.50	13.76	14.41	    72.14	2149567232	  2.83	铜	安徽	12.07	14.57	711125	763789	  0.93	350	1348	--  	
="002246"	北化股份	5.31	10.70	0.54	10.70	10.71	246863	2279	0.00	          5.97	10.18	10.78	9.81	10.16	    69.21	258095456	  3.01	化工原料	四川	9.55	10.46	101529	145333	  0.70	137	1612	--  	
="600482"	风帆股份	5.31	15.27	0.77	15.26	15.27	425567	44	0.32	          8.12	14.55	15.48	14.20	14.50	    50.08	637055552	  2.77	电气设备	河北	8.83	14.97	194474	231092	  0.84	17	190	--  	
="000733"	振华科技	5.23	16.29	0.81	16.28	16.29	231739	1608	0.00	          6.47	15.71	16.66	15.00	15.48	    56.61	368841024	  2.03	元器件	贵州	10.72	15.92	109330	122409	  0.89	492	388	--  	
="000623"	吉林敖东	5.20	35.01	1.73	35.00	35.01	990264	12177	-0.48	         12.55	33.50	36.00	32.17	33.28	    25.69	3399984896	  1.73	中成药	吉林	11.51	34.33	470741	519523	  0.91	1751	1383	--  	
="600687"	刚泰控股	5.20	19.03	0.94	19.04	19.05	273160	147	0.10	         11.09	18.09	19.35	17.90	18.09	    81.07	507335232	  1.60	综合类	甘肃	8.02	18.57	127780	145379	  0.88	384	1020	--  	
="000415"	渤海租赁	5.20	13.97	0.69	13.96	13.97	803261	21715	1.52	          6.33	13.20	13.97	12.51	13.28	    26.59	1069708672	  1.90	多元金融	新疆	10.99	13.32	386332	416929	  0.93	173	156	--  	
="300055"	万邦达	5.20	43.33	2.14	43.32	43.33	63715	205	0.06	          3.71	40.81	45.20	39.61	41.19	    71.52	265162208	  1.27	环境保护	北京	13.57	41.62	32858	30856	  1.06	132	5	--  	
="000563"	陕国投Ａ	5.16	12.84	0.63	12.83	12.84	1479452	11706	-0.46	         19.66	12.16	13.19	11.68	12.21	    47.90	1856758912	  1.54	多元金融	陕西	12.37	12.55	698664	780788	  0.89	702	1925	--  	
="600056"	中国医药	5.15	15.92	0.78	15.92	15.93	673521	10	-0.25	          7.62	15.22	16.61	15.05	15.14	    28.69	1067296576	  2.24	医药商业	北京	10.30	15.85	324014	349507	  0.93	28	14	--  	
="600794"	保税科技	5.12	14.99	0.73	14.98	15.00	263320	10	1.14	          5.72	14.17	15.03	13.69	14.26	    49.65	377349184	  1.44	仓储物流	江苏	9.40	14.33	127926	135393	  0.94	91	185	--  	
="600511"	国药股份	5.08	31.22	1.51	31.25	31.28	82412	30	0.16	          2.97	29.90	32.18	29.50	29.71	    29.91	254080528	  1.53	医药商业	北京	9.02	30.83	35136	47276	  0.74	609	75	--  	
="600611"	大众交通	5.04	11.26	0.54	11.25	11.26	1558610	1165	0.53	         14.95	10.80	11.65	10.20	10.72	    37.23	1714701952	  1.96	公共交通	上海	13.53	11.00	750072	808537	  0.93	172	5	--  	
="600301"	ST南化	5.01	9.85	0.47	9.85	--  	59088	9	0.10	          2.51	9.30	9.85	8.91	9.38	--  	54318144	  1.88	化工原料	广西	10.02	9.19	30124	28963	  1.04	626	0	--  	
="600522"	中天科技	5.00	17.02	0.81	17.02	17.03	652512	14	0.00	          9.26	16.25	17.55	16.00	16.21	    22.65	1087631360	  2.53	通信设备	江苏	9.56	16.67	298820	353691	  0.84	8	60	--  	
="600028"	中国石化	4.96	6.56	0.31	6.55	6.56	14712205	1257	-0.15	          1.61	6.22	6.78	6.00	6.25	    11.23	9378705408	  2.59	石油加工	北京	12.48	6.37	6250787	8461417	  0.74	262	974	--  	
="002240"	威华股份	4.94	27.81	1.31	27.81	27.82	248053	3999	0.43	          6.96	26.90	27.81	26.00	26.50	  1414.20	671178688	  2.64	家居用品	广东	6.83	27.06	107947	140105	  0.77	89	91	--  	
="300059"	东方财富	4.93	31.27	1.47	31.26	31.27	797715	5459	-0.69	          8.71	32.00	32.78	28.60	29.80	   452.83	2514538752	  1.31	互联网	上海	14.03	31.52	375644	422071	  0.89	14	4492	--  	
="000088"	盐 田 港	4.93	9.36	0.44	9.36	9.37	1127097	10102	0.10	          5.80	8.98	9.50	8.42	8.92	    39.51	1019321664	  2.26	港口	深圳	12.11	9.04	551105	575992	  0.96	1041	1384	--  	
="600871"	*ST仪化	4.90	4.50	0.21	4.50	--  	7690	10	0.00	          0.17	4.50	4.50	4.50	4.29	--  	3460343	  0.10	化纤	江苏	0.00	4.50	7483	206	 36.33	72157	0	--  	
="002589"	瑞康医药	4.88	33.28	1.55	33.28	33.29	60647	239	0.24	          4.18	31.74	33.72	31.52	31.73	    42.12	199003824	  2.32	医药商业	山东	6.93	32.81	27241	33406	  0.82	9	165	--  	
="000519"	江南红箭	4.83	16.27	0.75	16.26	16.27	200539	2578	-0.12	         10.53	15.63	16.47	14.90	15.52	    33.67	319446976	  3.60	机械基件	湖南	10.12	15.93	91606	108932	  0.84	1747	9089	--  	
="002219"	恒康医疗	4.79	22.99	1.05	22.99	23.00	209875	910	0.04	          3.48	22.12	23.62	22.12	21.94	    48.75	481535872	  2.55	中成药	甘肃	6.84	22.94	89633	120241	  0.75	1000	1509	--  	
="600177"	雅戈尔	4.69	11.60	0.52	11.59	11.60	1690045	84	-0.17	          7.59	11.35	12.15	10.88	11.08	     9.88	1943168896	  1.69	服饰	浙江	11.46	11.50	835179	854866	  0.98	1170	10	--  	
="000725"	京东方Ａ	4.68	3.13	0.14	3.13	3.14	10525942	55453	-0.31	          9.15	3.07	3.28	2.98	2.99	    44.67	3311981312	  1.83	元器件	北京	10.03	3.15	4312880	6213062	  0.69	5103	67726	--  	
="002520"	日发精机	4.67	32.03	1.43	32.02	32.03	82339	268	0.56	          3.95	30.40	33.36	29.40	30.60	   131.53	260188992	  1.84	机床制造	浙江	12.94	31.60	33766	48573	  0.70	97	26	--  	
="000892"	星美联合	4.65	9.46	0.42	9.45	9.46	310597	1598	0.63	         10.12	9.00	9.50	8.78	9.04	--  	286824512	  1.16	通信设备	重庆	7.96	9.23	142895	167702	  0.85	134	322	--  	
="000927"	一汽夏利	4.60	6.59	0.29	6.58	6.59	354219	4699	0.15	          2.22	6.28	6.61	6.06	6.30	--  	224693152	  2.03	汽车整车	天津	8.73	6.34	160303	193915	  0.83	1913	1687	--  	
="000632"	三木集团	4.57	7.10	0.31	7.10	7.11	478509	2323	-0.28	         10.29	6.81	7.38	6.62	6.79	   437.02	336929472	  3.07	综合类	福建	11.19	7.04	211862	266646	  0.79	3130	7876	--  	
="600266"	北京城建	4.56	17.21	0.75	17.24	17.25	938573	6	0.00	          8.80	16.54	17.90	15.51	16.46	    28.88	1584611072	  1.40	区域地产	北京	14.52	16.88	446776	491797	  0.91	3	430	--  	
="601988"	中国银行	4.53	3.69	0.16	3.68	3.69	26429000	1026	0.00	          1.35	3.53	3.81	3.42	3.53	     6.74	9513892864	  1.78	银行	北京	11.05	3.60	11187337	15241663	  0.73	18387	27224	--  	
="600606"	金丰投资	4.47	10.28	0.44	10.27	10.28	408869	9	-0.48	          7.89	9.97	10.67	9.76	9.84	--  	421515968	  2.18	房产服务	上海	9.25	10.31	204114	204755	  1.00	10	78	--  	
="601877"	正泰电器	4.42	33.28	1.41	33.01	33.14	70222	5	-0.06	          0.70	31.87	34.90	30.85	31.87	    19.09	227726032	  1.25	电气设备	浙江	12.71	32.43	32328	37894	  0.85	51	11	--  	
="002414"	高德红外	4.36	23.24	0.97	23.24	23.25	194617	1134	0.00	          4.19	22.29	23.65	21.34	22.27	   216.19	444236320	  3.05	电器仪表	湖北	10.37	22.83	85855	108762	  0.79	518	1369	--  	
="000800"	一汽轿车	4.25	13.74	0.56	13.74	13.75	839868	5783	0.36	          5.95	13.16	13.85	12.90	13.18	    68.10	1122361344	  1.98	汽车整车	吉林	7.21	13.36	374143	465724	  0.80	174	5396	--  	
="002297"	博云新材	4.24	15.75	0.64	15.75	15.76	276976	2572	-0.06	          8.75	15.11	16.00	14.39	15.11	  1448.09	424463360	  2.71	矿物制品	湖南	10.66	15.32	134464	142512	  0.94	217	860	--  	
="300091"	金通灵	4.23	29.80	1.21	29.78	29.80	23690	369	0.16	          1.87	28.90	30.98	26.65	28.59	   518.73	69931848	  1.57	机械基件	江苏	15.15	29.52	11030	12660	  0.87	18	27	--  	
="002423"	中原特钢	4.22	14.34	0.58	14.34	14.35	331693	2756	0.06	          7.13	13.80	14.75	12.41	13.76	--  	462994432	  2.38	特钢	河南	17.01	13.96	151609	180083	  0.84	530	2110	--  	
="600967"	北方创业	4.20	15.12	0.61	15.11	15.12	672596	48	0.13	          8.70	14.68	15.18	13.94	14.51	    44.70	996689600	  2.69	运输设备	内蒙	8.55	14.82	333316	339280	  0.98	418	348	--  	
="300101"	振芯科技	4.16	25.80	1.03	25.79	25.80	151502	1469	-0.23	          6.95	24.99	26.00	23.50	24.77	   195.40	383139776	  2.79	通信设备	四川	10.09	25.29	67163	84339	  0.80	183	1861	--  	
="002412"	汉森制药	4.14	17.60	0.70	17.60	17.61	117282	727	0.11	          4.09	17.65	18.20	17.00	16.90	    48.75	207697504	  3.19	中成药	湖南	7.10	17.71	63837	53445	  1.19	1113	154	--  	
="600565"	迪马股份	4.13	5.04	0.20	5.03	5.04	457210	29	0.59	          6.35	4.84	5.09	4.60	4.84	    56.49	221442448	  2.18	全国地产	重庆	10.12	4.84	243469	213741	  1.14	359	272	--  	
="000971"	蓝鼎控股	4.12	10.62	0.42	10.62	10.63	138019	1892	0.37	          5.69	10.23	10.75	10.23	10.20	--  	144876880	  1.93	纺织	湖北	5.10	10.50	66165	71854	  0.92	681	1058	--  	
="600416"	湘电股份	4.12	11.89	0.47	11.89	11.90	218820	144	-0.25	          3.60	11.42	11.95	11.00	11.42	   163.54	253347328	  2.55	电气设备	湖南	8.32	11.58	92682	126137	  0.73	537	974	--  	
="000568"	泸州老窖	4.10	20.29	0.80	20.28	20.29	780050	5215	0.04	          5.57	19.85	20.34	18.80	19.49	    17.11	1547465472	  1.79	白酒	四川	7.90	19.84	368331	411719	  0.89	2696	2256	--  	
="000001"	平安银行	4.08	14.53	0.57	14.52	14.53	4413697	33429	-0.13	          4.49	14.05	15.23	13.52	13.96	     7.93	6338168320	  1.09	银行	深圳	12.25	14.36	2130752	2282945	  0.93	1749	1252	--  	
="300267"	尔康制药	4.05	40.56	1.58	40.56	40.57	66573	100	0.17	          2.91	38.84	41.27	36.77	38.98	    69.95	263474560	  1.41	化学制药	湖南	11.54	39.58	34205	32367	  1.06	443	157	--  	
="300136"	信维通信	4.02	19.40	0.75	19.39	19.40	102322	1459	0.05	          5.17	18.57	20.20	18.05	18.65	    81.00	195364768	  1.25	通信设备	深圳	11.53	19.09	47170	55151	  0.86	224	52	--  	
="300123"	太阳鸟	4.00	13.00	0.50	12.99	13.00	126531	4721	0.93	          4.91	12.52	13.00	11.80	12.50	   121.92	158015760	  1.90	船舶	湖南	9.60	12.49	61376	65154	  0.94	701	504	--  	
="300065"	海兰信	3.99	19.55	0.75	19.55	19.56	221589	2223	-0.10	         13.78	19.00	19.88	17.12	18.80	   565.16	424283712	  1.88	软件服务	北京	14.68	19.15	110642	110947	  1.00	1610	839	--  	
="002268"	卫 士 通	3.99	56.85	2.18	56.85	56.86	60337	251	-0.08	          3.51	55.42	57.00	51.65	54.67	   642.75	330061632	  2.17	软件服务	四川	9.79	54.70	26890	33446	  0.80	5	20	--  	
="002526"	山东矿机	3.97	8.91	0.34	8.91	8.92	431809	4959	0.00	         11.61	8.57	9.08	8.20	8.57	  3184.70	377489152	  2.65	工程机械	山东	10.27	8.74	208384	223424	  0.93	455	2897	--  	
="002405"	四维图新	3.94	24.51	0.93	24.50	24.51	419232	3426	-0.08	          6.49	23.68	25.64	22.00	23.58	   177.11	1003028096	  2.04	软件服务	北京	15.44	23.93	202184	217047	  0.93	429	3165	--  	
="000797"	中国武夷	3.91	12.49	0.47	12.49	12.50	217314	2186	0.00	          6.50	12.18	13.00	11.96	12.02	    53.58	269713760	  1.80	全国地产	福建	8.65	12.41	106461	110853	  0.96	451	1303	--  	
="600739"	辽宁成大	3.86	22.89	0.85	22.88	22.90	2691732	258	-0.17	         19.72	22.46	23.68	20.95	22.04	    35.74	6073260032	  1.67	商贸代理	辽宁	12.39	22.56	1287528	1404204	  0.92	254	3799	--  	
="002253"	川大智胜	3.83	30.40	1.12	30.40	30.41	94285	784	-0.06	          7.49	29.40	30.47	27.85	29.28	   172.51	279332640	  1.80	软件服务	四川	8.95	29.63	44862	49423	  0.91	633	52	--  	
="002501"	利源精制	3.82	21.18	0.78	21.17	21.18	467161	4152	0.00	         13.92	20.46	21.90	19.41	20.40	    25.45	962424064	  1.43	铝	吉林	12.21	20.60	240199	226961	  1.06	174	91	--  	
="000905"	厦门港务	3.80	15.02	0.55	15.01	15.02	464720	8522	0.20	          8.75	14.26	15.10	13.79	14.47	    45.74	683583616	  2.45	港口	福建	9.05	14.71	221699	243021	  0.91	2123	369	--  	
="000685"	中山公用	3.80	22.40	0.82	22.40	22.41	517252	3647	-0.48	          7.90	21.70	23.20	20.66	21.58	    26.06	1139435392	  1.54	水务	广东	11.77	22.03	247776	269475	  0.92	35	273	--  	
="300018"	中元华电	3.80	12.85	0.47	12.84	12.85	106281	2218	0.54	          6.94	12.28	12.85	11.88	12.38	    70.97	132337856	  1.97	电气设备	湖北	7.84	12.45	45946	60335	  0.76	30	499	--  	
="002576"	通达动力	3.79	17.79	0.65	17.78	17.79	93466	342	0.28	          8.22	17.13	18.23	15.61	17.14	   290.20	160430464	  1.40	电气设备	江苏	15.29	17.16	46601	46865	  0.99	747	59	--  	
="002306"	中科云网	3.73	8.91	0.32	8.91	8.92	1757591	10345	-0.33	         26.96	8.79	9.18	8.09	8.59	--  	1527848576	  1.89	软件服务	北京	12.69	8.69	905291	852299	  1.06	856	1693	--  	
="600775"	南京熊猫	3.62	12.87	0.45	12.84	12.85	399477	10	-0.46	          6.31	12.40	13.14	11.98	12.42	    93.92	504582720	  2.03	通信设备	江苏	9.34	12.63	192609	206867	  0.93	153	44	--  	
="600031"	三一重工	3.57	7.55	0.26	7.54	7.55	3555937	472	-0.13	          4.68	7.80	8.00	7.16	7.29	    27.08	2699199744	  1.92	工程机械	湖南	11.52	7.59	1795625	1760312	  1.02	2268	1992	--  	
="002214"	大立科技	3.55	26.80	0.92	26.80	26.81	89881	806	-0.07	          6.32	25.90	27.54	24.51	25.88	   142.07	235141792	  1.26	电器仪表	浙江	11.71	26.16	42826	47054	  0.91	232	80	--  	
="002265"	西仪股份	3.51	13.27	0.45	13.26	13.27	90020	880	-0.07	          3.17	12.95	13.48	11.54	12.82	  2268.87	116761592	  1.84	汽车配件	云南	15.13	12.97	36947	53073	  0.70	55	232	--  	
="600847"	万里股份	3.50	16.57	0.56	16.55	16.57	94683	544	-0.12	          7.11	16.01	16.78	15.90	16.01	   318.31	155280800	  2.76	电气设备	重庆	5.50	16.40	45767	48916	  0.94	125	20	--  	
="600821"	津劝业	3.44	6.31	0.21	6.32	6.33	326848	156	-1.25	          7.85	6.09	6.48	5.71	6.10	   250.19	199054592	  2.04	百货	天津	12.62	6.09	164188	162660	  1.01	60	765	--  	
="600066"	宇通客车	3.43	20.52	0.68	20.50	20.51	530830	4	-0.09	          4.27	20.10	20.73	19.20	19.84	    17.35	1068614208	  1.28	汽车整车	河南	7.71	20.13	245476	285353	  0.86	829	21	--  	
="601727"	上海电气	3.41	6.97	0.23	6.97	6.98	1640349	105	-0.42	          1.67	6.94	7.24	6.49	6.74	    37.47	1145630976	  2.12	电气设备	上海	11.13	6.98	867342	773006	  1.12	358	2188	--  	
="000625"	长安汽车	3.34	16.41	0.53	16.40	16.41	687909	5416	0.06	          2.03	15.88	16.92	15.65	15.88	    10.52	1124359936	  1.24	汽车整车	重庆	8.00	16.34	300453	387455	  0.78	2220	703	--  	
="002143"	高金食品	3.33	18.30	0.59	18.30	18.31	50317	956	-0.43	          5.59	17.70	18.50	17.30	17.71	--  	90049544	  1.40	食品	四川	6.78	17.90	25382	24935	  1.02	89	70	--  	
="600850"	华东电脑	3.27	42.60	1.35	42.59	42.60	50021	5	0.02	          2.92	41.25	43.70	39.69	41.25	    61.25	209718880	  1.46	电脑设备	上海	9.72	41.93	23958	26063	  0.92	49	119	--  	
="300034"	钢研高纳	3.27	25.57	0.81	25.56	25.57	193463	751	-0.11	          6.08	25.08	26.59	23.35	24.76	    78.64	484799776	  1.93	小金属	北京	13.09	25.06	94282	99180	  0.95	211	21	--  	
="600310"	桂东电力	3.26	21.87	0.69	21.80	21.85	185350	24	-0.13	          6.72	21.41	22.80	19.83	21.18	    86.74	397070592	  1.72	水力发电	广西	14.02	21.42	93737	91612	  1.02	25	26	--  	
="000099"	中信海直	3.25	15.27	0.48	15.27	15.28	704448	7179	-0.13	         11.62	14.90	15.55	13.80	14.79	    41.19	1055156992	  1.82	空运	深圳	11.83	14.98	340497	363951	  0.94	268	3763	--  	
="002568"	百润股份	3.23	41.86	1.31	41.86	41.87	17972	210	0.11	          1.65	40.01	41.88	39.20	40.55	   107.17	73153288	  1.63	食品	上海	6.61	40.70	9991	7980	  1.25	54	2	--  	
="600456"	宝钛股份	3.18	19.80	0.61	19.77	19.78	246685	45	-0.25	          5.73	19.19	20.53	17.80	19.19	  4240.97	478251296	  2.29	小金属	陕西	14.23	19.39	122230	124454	  0.98	133	50	--  	
="300357"	我武生物	3.14	42.97	1.31	42.90	42.97	36502	459	0.46	          9.04	41.67	43.84	38.80	41.66	    69.35	151788096	  1.55	生物制药	浙江	12.10	41.58	18520	17981	  1.03	5	111	--  	
="600875"	东方电气	3.12	18.20	0.55	18.19	18.20	904280	42	-0.38	          5.43	18.06	18.97	17.00	17.65	    25.11	1654054144	  2.36	电气设备	四川	11.16	18.29	429374	474905	  0.90	699	78	--  	
="002436"	兴森科技	3.07	29.25	0.87	29.25	29.26	54858	641	-0.03	          3.58	28.37	29.66	27.33	28.38	    47.55	157205840	  1.44	元器件	深圳	8.21	28.66	21686	33172	  0.65	200	105	--  	
="600120"	浙江东方	3.06	19.20	0.57	19.20	19.21	411593	607	-0.31	          8.14	19.05	19.99	17.89	18.63	    17.93	786439488	  2.14	商贸代理	浙江	11.27	19.11	199342	212250	  0.94	116	230	--  	
="600747"	大连控股	3.01	7.19	0.21	7.19	7.20	868652	126	0.13	          8.16	7.01	7.25	6.74	6.98	--  	615081536	  1.45	元器件	辽宁	7.31	7.08	423594	445057	  0.95	4654	961	--  	
="600153"	建发股份	3.00	8.94	0.26	8.94	8.95	1484880	401	0.22	          5.24	8.68	9.13	8.49	8.68	    12.08	1313913088	  1.58	商贸代理	福建	7.37	8.85	672566	812314	  0.83	220	2653	--  	
="002651"	利君股份	2.96	29.59	0.85	29.58	29.59	23801	205	-0.06	          3.88	28.74	29.85	27.25	28.74	    38.85	68659568	  1.60	专用机械	四川	9.05	28.85	11363	12438	  0.91	78	90	--  	
="600862"	南通科技	2.96	11.49	0.33	11.49	11.50	629184	42	0.17	          9.86	11.26	12.00	10.81	11.16	--  	717382976	  2.54	全国地产	江苏	10.66	11.40	306801	322383	  0.95	450	1394	--  	
="601179"	中国西电	2.94	5.95	0.17	5.94	5.95	1576745	168	0.00	          3.62	5.90	6.12	5.62	5.78	    35.47	935603072	  2.21	电气设备	陕西	8.65	5.93	734031	842713	  0.87	5266	3457	--  	
="600870"	厦华电子	2.92	8.81	0.25	8.80	8.82	199282	66	-0.22	          5.37	8.51	8.94	8.25	8.56	--  	172121408	  1.79	家用电器	福建	8.06	8.64	107667	91614	  1.18	889	602	--  	
="600733"	S前锋	2.91	39.96	1.13	39.90	39.97	47368	6	0.07	          6.27	39.80	40.77	36.90	38.83	   734.71	186579536	  2.60	区域地产	四川	9.97	39.39	21885	25482	  0.86	1	3	--  	
="000027"	深圳能源	2.90	10.28	0.29	10.28	10.29	1105450	6521	0.09	         11.53	10.19	10.70	9.50	9.99	    13.22	1132349056	  2.08	火力发电	深圳	12.01	10.24	523700	581749	  0.90	902	527	--  	
="300209"	天泽信息	2.84	24.66	0.68	24.66	24.68	47067	547	0.32	          2.94	23.50	24.77	22.51	23.98	   674.58	111367488	  1.33	软件服务	江苏	9.42	23.66	24567	22499	  1.09	46	127	--  	
="600196"	复星医药	2.80	22.03	0.60	22.03	22.04	690856	128	0.00	          3.63	21.71	22.97	21.30	21.43	    24.26	1532494336	  1.62	化学制药	上海	7.79	22.18	327819	363036	  0.90	9	711	--  	
="300316"	晶盛机电	2.78	26.60	0.72	26.56	26.60	45820	687	0.49	          3.44	25.89	28.19	24.94	25.88	   158.72	121476880	  1.85	专用机械	浙江	12.56	26.51	24616	21204	  1.16	16	169	--  	
="600155"	宝硕股份	2.75	11.97	0.32	11.95	11.96	473258	42	-0.33	         11.47	11.65	12.50	10.65	11.65	--  	545953280	  1.02	化工原料	河北	15.88	11.54	219678	253579	  0.87	327	158	--  	
="300003"	乐普医疗	2.73	25.58	0.68	25.56	25.58	130457	1978	0.03	          1.90	24.90	25.62	23.84	24.90	    48.92	324083616	  1.72	医疗保健	北京	7.15	24.84	62323	68133	  0.91	50	607	--  	
="000821"	京山轻机	2.67	11.14	0.29	11.13	11.14	653696	2693	0.08	         18.94	10.85	11.61	10.57	10.85	--  	716611328	  2.23	轻工机械	湖北	9.59	10.96	308319	345376	  0.89	576	2570	--  	
="600149"	廊坊发展	2.59	16.26	0.41	16.25	16.26	427337	21	0.30	         11.24	15.73	16.65	14.61	15.85	  1136.26	672514048	  0.90	机械基件	河北	12.87	15.74	229068	198268	  1.16	40	5	--  	
